id,actor_1_gender,actor_2_gender,actor_3_gender,actor_1_name,actor_2_name,actor_3_name,director_gender,director_name
36233,2,2,2,Mario Van Peebles,Stephen Baldwin,Tom Lister Jr.,2,Mario Van Peebles
16763,1,2,2,Nicki Aycox,Nick Zano,Kyle Schmid,2,Louis Morneau
16350,2,0,1,Rufus Sewell,Emmanuelle Béart,Julie Dreyfus,2,Fabrice Du Welz
15846,2,2,2,Doug Hutchison,Clancy Brown,William Mapother,2,J.T. Petty
14765,2,1,0,Daniel Auteuil,Olivia Bonamy,Catherine Marchal,2,Olivier Marchal
44363,1,2,2,Emma Bell,Shawn Ashmore,Kevin Zegers,2,Adam Green
94182,2,1,0,James Cagney,Ann Sheridan,Pat O’Brien,2,William Keighley
34592,1,2,2,Janette Armand,Doug Fahl,Cooper Hopkins,2,Kevin Hamedani
26430,2,2,1,Lil Wayne,Drake,Nicki Minaj,0,Adam Bhala Lough
59719,0,0,0,Kanichi Kurita,Kiyoshi Kobayashi,Eiko Masuyama,0,Tetsuro Animo
30903,0,1,0,George Hilton,Edwige Fenech,Ivan Rassimov,2,Sergio Martino
26623,2,1,2,Matt Frewer,Finola Hughes,Jeremy Ratchford,2,Jack Sholder
55412,0,0,0,Kristiina Halkola,Kirsti Wallasvaara,Aulikki Oksanen,0,Mikko Niskanen
48145,1,0,2,Bibi Andersson,Stig Järrel,Nils Poppe,2,Ingmar Bergman
29426,2,0,0,Alan van Sprang,Kenneth Welsh,Kathleen Munroe,2,George A. Romero
217632,0,0,0,Marie-Louise Fock,Ture Ara,Kunto Karapää,0,Teuvo Tulio
195204,0,0,0,Kristiina Halkola,Kirsti Wallasvaara,Pekka Autiovuori,0,Mikko Niskanen
34335,1,2,2,Melissa Joan Hart,John Terry,Chip Bent,0,Chris Shadley
16239,2,0,0,Will Ferrell,Pia Glenn,Patrick Ferrell,0,Marty Callner
80196,2,1,2,George Raft,Jane Bryan,William Holden,2,Lloyd Bacon
31299,0,2,2,Javier Beltrán,Robert Pattinson,Matthew McNulty,0,Paul Morrison
34563,2,1,2,Forest Whitaker,America Ferrera,Carlos Mencia,0,Rick Famuyiwa
27573,2,1,0,Gerard Butler,Jennifer Aniston,Gio Perez,2,Andy Tennant
32678,2,2,2,50 Cent,Tamer Hassan,Danny Dyer,0,Alex De Rakoff
12834,1,2,1,Susan Sarandon,Richard Dreyfuss,Keri Russell,2,Tim Blake Nelson
31723,1,1,1,Carla Gugino,Adrianne Palicki,Connie Britton,2,Sebastian Gutierrez
24225,0,0,0,Habib Amiri,Setara Hussainzada,Rafi Naabzada,1,Havana Marking
49508,2,1,2,Frank Lovejoy,Dorothy Hart,Philip Carey,2,Gordon Douglas
26558,0,0,0,Rick Giovinazzo,Veronica Stork,Mitch Maglio,0,Buddy Giovinazzo
15483,1,2,2,Stefania Rocca,Liam Cunningham,Silvio Muccino,2,Dario Argento
31678,2,0,2,Conrad Nagel,Jack Benny,John Gilbert,0,Charles Reisner
45921,1,2,2,Sean Young,David Starzyk,M. Emmet Walsh,2,Harry Bromley Davenport
33788,1,2,2,Sarah Michelle Gellar,Lee Pace,Michael Landes,0,Joel Bergvall
5753,2,0,0,Troy Donahue,Ted Prior,David James Campbell,0,David A. Prior
43495,2,1,2,James Mason,Ann Todd,Herbert Lom,2,Compton Bennett
32688,2,0,2,Rossano Brazzi,Stefano Sibaldi,Herbert Lom,2,Paolo Cavara
24973,1,2,1,Jean Simmons,Victor Mature,Gene Tierney,0,Michael Curtiz
42342,1,2,2,Marjorie Main,Percy Kilbride,Richard Long,2,Chester Erskine
168171,0,1,2,Carroll Levis,Carole Landis,Herbert Lom,2,Thornton Freeland
80595,2,2,2,Herbert Lom,John Gregson,Sean Connery,2,John Lemont
66953,0,2,2,Dorothy McGowan,Jean Rochefort,Sami Frey,0,William Klein
16436,2,2,1,Benno Fürmann,Florian Lukas,Johanna Wokalek,2,Philipp Stölzl
31867,2,2,1,Jude Law,Forest Whitaker,Alice Braga,2,Miguel Sapochnik
42451,2,0,0,Richard Dreyfuss,Henry Ramer,Alan Rosenthal,2,Ted Kotcheff
43138,2,1,1,Yul Brynner,Maria Schell,Claire Bloom,2,Richard Brooks
4933,2,1,1,Yul Brynner,Claire Bloom,Inger Stevens,2,Anthony Quinn
264241,1,0,0,Regina Linnanheimo,Eino Katajavuori,Toini Vartiainen,0,Teuvo Tulio
28355,1,1,2,Renée Zellweger,Jodelle Ferland,Ian McShane,2,Christian Alvart
64104,0,0,0,Jason Kulas,Peggy McClellan,Scott Winters,2,Mark Region
194931,0,0,0,Jason Kulas,Peggy McClellan,Scott Winters,2,Tom Donahue
20027,0,1,1,Abhishek Bachchan,Sonam Kapoor,Waheeda Rehman,0,Rakeysh Omprakash Mehra
36970,2,2,0,Pierce Brosnan,Jacques Perrin,Rie Miyazawa,2,Jacques Perrin
19616,2,1,0,John Abraham,Katrina Kaif,Neil Nitin Mukesh,0,Kabir Khan
34423,2,2,2,Michael Clarke Duncan,Jay Chandrasekhar,Kevin Heffernan,2,Kevin Heffernan
69872,1,0,2,Edwige Fenech,Anita Strindberg,Luigi Pistilli,2,Sergio Martino
20216,2,1,2,Brad Hunt,Cyia Batten,Patrick McGaw,2,Dan Mintz
23048,2,1,2,John Cusack,Lizzy Caplan,Rob Corddry,2,Steve Pink
28211,1,2,1,Julianne Moore,Liam Neeson,Amanda Seyfried,2,Atom Egoyan
30779,2,0,2,Patrick Muldoon,Keegan Connor Tracy,Will Sanderson,2,Uwe Boll
89199,2,0,0,Joe Dallesandro,Holly Woodlawn,Geri Miller,0,Paul Morrissey
19152,2,0,0,Zahary Baharov,Tanya Ilieva,Vladimir Penev,0,Javor Gardev
38687,2,1,2,John Gilbert,Greta Garbo,Lars Hanson,2,Clarence Brown
30018,0,2,2,Kim Hye-ja,Won Bin,Jin Goo,2,Bong Joon-ho
10191,2,2,2,Jay Baruchel,Gerard Butler,Craig Ferguson,2,Chris Sanders
22582,2,1,1,Richard Kind,Dana Hill,Anndi McAfee,2,Phil Roman
37181,1,2,1,Golshifteh Farahani,Shahab Hosseini,Taraneh Alidoosti,2,Asghar Farhadi
45035,0,2,0,Kam Wu-seong,Jung Jin-young,Kang Sung-yeon,2,Lee Joon-ik
15544,2,0,1,Patrick J. Adams,Ryan Pinkston,Denise Boutte,2,Adam Jay Epstein
24874,1,2,2,Lisa Vidal,David Chisum,Joshua Pelegrin,2,Pablo Proenza
51330,2,2,0,Kevin Brando,Brad Kesten,Jeremy Scott Reinbolt,0,Sam Jaimes
28510,2,2,0,Jean-Claude Van Damme,Dolph Lundgren,Andrei Arlovski,2,John Hyams
11763,0,1,2,Abhishek Bachchan,Rani Mukerji,Amitabh Bachchan,0,Shaad Ali
33421,2,0,2,Basil Rathbone,Nigel Bruce,Dennis Hoey,2,Roy William Neill
48336,0,1,2,Jeffe Alperi,Romane Bohringer,Bruno Ganz,0,Costa-Gavras
21467,0,2,1,Josef Hader,Josef Bierbichler,Birgit Minichmayr,2,Wolfgang Murnberger
24499,1,1,0,Angela Bettis,Kirby Bliss Blanton,Devon Graye,0,Jed Weintrob
20825,1,2,0,Nia Vardalos,John Corbett,Jason Mantzoukas,1,Nia Vardalos
16190,0,2,0,Slavoj Žižek,John Corbett,Jason Mantzoukas,0,Astra Taylor
109572,0,0,0,Kanichi Kurita,Kiyoshi Kobayashi,Eiko Masuyama,0,Minoru Ohara
52637,1,1,0,Noë Sampy,Arielle Moutel,Tsuyu Shimizu,2,Nobuhiro Suwa
25053,1,2,2,Bae Doona,Arata Iura,Joe Odagiri,2,Hirokazu Koreeda
104607,1,2,0,Betsy Blair,José Suárez,Yves Massard,2,Juan Antonio Bardem
10469,0,2,0,Josef Hader,Simon Schwarz,Barbara Rudnik,2,Wolfgang Murnberger
11122,0,0,1,Josef Hader,Alfred Dorfer,Maria Hofstätter,2,Paul Harather
27936,2,2,2,Dany Boon,Dominique Pinon,André Dussollier,2,Jean-Pierre Jeunet
18823,2,2,2,Sam Worthington,Liam Neeson,Ralph Fiennes,2,Louis Leterrier
196328,2,2,2,Stephen Blackehart,Liam Neeson,Ralph Fiennes,0,Lee Bennett Sobel
213845,1,2,1,Anne-Marie Cadieux,Patrick Baby,Chantal Baril,0,François Bouvier
15382,0,0,0,Alain Emery,Laurent Roche,Clan-Clan,0,Albert Lamorisse
31196,1,2,2,Mircea Monroe,Christopher Shand,Brian Krause,2,Gabriel Cowan
18352,2,2,0,Jiří Menzel,Rudolf Hrušínský,Vlasta Chramostová,0,Juraj Herz
34769,2,1,2,Woody Harrelson,Kat Dennings,Elias Koteas,2,Peter Stebbings
39830,2,0,0,Linas Phillips,Davie-Blue,Jim Fletcher,2,Linas Phillips
132744,2,1,2,Shah Rukh Khan,Juhi Chawla,Jackie Shroff,0,Shashilal K. Nair
161179,2,0,2,Nana Patekar,Karisma Kapoor,Sanjay Kapoor,0,Pasupuleti Krishna Vamsi
35939,0,2,1,Romola Garai,Bill Nighy,Julie Christie,2,Stephen Poliakoff
23483,2,1,2,Aaron Taylor-Johnson,Chloë Grace Moretz,Christopher Mintz-Plasse,2,Matthew Vaughn
16686,2,2,2,Trond Espen Seim,Bjørn Floberg,Endre Hellestveit,2,Ulrik Imtiaz Rolfsen
15973,2,2,2,Trond Espen Seim,Bjørn Floberg,Endre Hellestveit,2,Morten Tyldum
4252,2,1,0,Shah Rukh Khan,Rani Mukerji,Jas Arora,2,Aziz Mirza
16759,2,2,1,Liam Neeson,James Nesbitt,Anamaria Marinca,2,Oliver Hirschbiegel
43008,2,1,2,Gary Cooper,Maria Schell,Karl Malden,2,Delmer Daves
184741,1,2,2,Marion Davies,Clark Gable,Allen Jenkins,2,Lloyd Bacon
57124,0,0,2,Eva Braun,Galeazzo Ciano,Adolf Hitler,0,Philippe Mora
93519,2,2,1,Shah Rukh Khan,Salman Khan,Kajol,2,Rakesh Roshan
35056,1,2,2,Tina Fey,Steve Carell,Mark Wahlberg,2,Shawn Levy
47090,2,2,0,Lance Henriksen,Stephen Lee,William J. Norris,2,Stuart Gordon
13417,2,0,1,Patrick Warburton,Tracey Ullman,Eartha Kitt,2,Saul Blinkoff
39931,2,2,0,Herbert Lom,Udo Kier,Olivera Katarina,2,Adrian Hoven
24429,2,2,2,Peter Falk,Peter Boyle,Allen Garfield,0,William Friedkin
36419,2,2,1,Liam Neeson,Justin Long,Christina Ricci,1,Agnieszka Wojtowicz-Vosloo
22419,1,2,2,Sienna Miller,James Franco,David Carradine,2,Gregory Mackenzie
43327,2,1,1,Richard Todd,Bette Davis,Joan Collins,2,Henry Koster
76568,2,1,2,Glenn Ford,Shirley MacLaine,Leslie Nielsen,2,George Marshall
40855,0,1,2,Richard Berkowitz,Shirley MacLaine,Leslie Nielsen,2,George Marshall
22488,1,2,0,Erin Cottrell,Logan Bartholomew,William Morgan Sheppard,2,Michael Landon Jr.
49131,1,2,0,Erin Cottrell,Logan Bartholomew,William Morgan Sheppard,2,Michael Landon Jr.
35207,2,0,0,Terry Fator,Taylor Dew,William Morgan Sheppard,0,Mark Goffman
42669,2,1,0,Edward G. Robinson,Marian Marsh,H.B. Warner,2,Mervyn LeRoy
18273,1,2,2,Maria Bello,Rufus Sewell,Jason Patric,2,Johan Renck
37223,1,0,1,Eri Otoguro,Chise Nakamura,Manami Hashimoto,0,Yôhei Fukuda
53522,2,1,0,Harold Lloyd,Constance Cummings,Kenneth Thomson,2,Clyde Bruckman
39459,2,2,1,James Cagney,Humphrey Bogart,Rosemary Lane,2,Lloyd Bacon
35689,2,1,1,Thomas Haden Church,Elisabeth Shue,Melissa Leo,2,Jake Goldberger
166375,2,1,1,Thomas Haden Church,Elisabeth Shue,Melissa Leo,0,Omar Majeed
34784,0,0,0,Cherish Lee,Brent Fidler,Benjamin Pitts,2,Michael Feifer
52903,0,0,0,Timo Aalto,Pekka Ahonen,Aarne Aksila,0,Joonas Berghäll
8980,0,2,2,Benito Pocino,Pepe Viyuela,Dominique Pinon,2,Javier Fesser
11801,0,2,2,Romola Garai,Sam Neill,Michael Fassbender,2,François Ozon
25572,0,0,0,Joe Arpaio,Jello Biafra,Jeff Blackburn,0,Kevin Booth
34583,2,2,1,Marc Donato,Jascha Washington,Whitney Hoy,2,Joey Stewart
11761,2,1,1,Cillian Murphy,Ellen Page,Susan Sarandon,2,Michael Lander
22943,1,2,1,Marie Dressler,Charlie Chaplin,Mabel Normand,2,Mack Sennett
27586,1,1,2,Dakota Fanning,Kristen Stewart,Michael Shannon,0,Floria Sigismondi
15323,0,0,0,Gottfrid Svartholm,Fredrik Neij,Peter Sunde,0,Jamie King
1568,2,0,0,Philippe Nahon,Blandine Lenoir,Frankie Pain,2,Gaspar Noé
48688,2,2,2,Pierre Clémenti,Jean-Pierre Léaud,Alberto Lionello,2,Pier Paolo Pasolini
33226,2,2,1,Peter Greenaway,Martin Freeman,Eva Birthistle,2,Peter Greenaway
96010,0,0,0,Timotei Duma ,Doroteea Petre ,Carmen Ungureanu ,0,Cătălin Mitulescu
27179,2,1,2,Marshall Thompson,Shirley Patterson,Kim Spalding,2,Edward L. Cahn
11303,2,2,1,François Berléand,Denis Lavant,Clotilde Courau,0,Lionel Delplanque
18426,1,2,2,Jun Ji-hyun,Jung Woo-sung,Lee Sung-jae,0,Andrew Lau
19939,2,0,0,Van,Chie Tanaka,Min-Hsiung,0,Te-Sheng Wei
36916,0,2,0,Denjirô Ôkôchi,Susumu Fujita,Kenichi Enomoto,2,Akira Kurosawa
145902,2,0,1,Eero Aho,Kari Väänänen,Tiina Lymi,2,Veikko Aaltonen
79924,0,0,2,Oscar James,Anthony Alexis,Stephen Billington,0,Ian Poitier
116983,2,1,2,Robert Patrick,Danielle Harris,James Duval,0,Gabriel Bologna
17988,2,0,2,Takashi Shimura,Shôji Kiyokawa,Ichirô Sugai,2,Akira Kurosawa
26178,2,1,2,Gregory Harrison,Arkie Whiteley,Bill Kerr,2,Russell Mulcahy
19587,2,2,1,Jesse Eisenberg,Jason Ritter,Eva Amurri Martino,2,Fred Durst
68987,2,1,1,Don McKellar,Seema Biswas,Lisa Ray,2,Dilip Mehta
36124,0,0,0,Varg Vikernes,Hellhammer,Øystein Aarseth,1,Audrey Ewell
20781,1,2,1,Zoë Bell,Jake Abel,Vail Bloom,2,Paul Etheredge
22649,0,2,2,Helen Hayes,Gary Cooper,Adolphe Menjou,2,Frank Borzage
31561,2,1,2,Claude Rains,Vivien Leigh,Stewart Granger,0,Gabriel Pascal
1912,2,0,2,Moritz Bleibtreu,Elsa Schulz Gambard,Gregor Bloéb,2,Hans Weingartner
35002,1,0,2,Victoria Vetri,Robin Hawdon,Patrick Allen,2,Val Guest
47813,2,2,2,Tim Burton,John Lasseter,Don Bluth,2,Don Hahn
14766,1,1,1,Zoë Tapper,Domini Blythe,Amanda Plummer,0,Tim Fywell
36731,1,2,1,Vivien Leigh,Warren Beatty,Coral Browne,2,José Quintero
141714,2,2,1,Bernard Hill,Warren Beatty,Coral Browne,0,Gavin Maxwell
19401,0,2,1,Lee Strobel,Warren Beatty,Coral Browne,0,Gavin Maxwell
31869,0,2,1,Niall Ferguson,Warren Beatty,Coral Browne,0,Adrian Pennick
26186,2,1,2,Peter Ustinov,Maggie Smith,Karl Malden,2,Eric Till
55236,2,2,2,Errol Flynn,Ronald Reagan,Raymond Massey,2,Raoul Walsh
34803,1,2,2,Zoe Saldana,James Marsden,Martin Lawrence,2,Neil LaBute
37861,2,2,2,Mads Mikkelsen,Gary Lewis,Jamie Sives,2,Nicolas Winding Refn
47808,1,2,0,Brooke Shields,Lambert Wilson,Horst Buchholz,2,Andrew V. McLaglen
33217,2,2,1,Zachary Gordon,Robert Capron,Rachael Harris,2,Thor Freudenthal
29989,2,1,0,Sam Neill,Sophie Okonedo,Terri Ann Eckstein,2,Anthony Fabian
90634,2,2,1,Shah Rukh Khan,Salman Khan,Madhuri Dixit,0,K. S. Adiyaman
26380,2,1,2,John Garfield,Ida Lupino,Thomas Mitchell,2,Anatole Litvak
43326,2,1,2,Frank Sinatra,Debbie Reynolds,David Wayne,0,Charles Walters
44747,2,2,1,Jerry Lewis,Dean Martin,Donna Reed,2,Norman Taurog
102419,2,1,0,James Mason,Lucie Mannheim,Raymond Lovell,2,Lance Comfort
228444,1,2,2,Mai Zetterling,Herbert Lom,Richard Attenborough,2,Michael Anderson
36443,2,2,0,George H. W. Bush,George W. Bush,Chris Bennett,0,Brett Harvey
4461,2,2,2,Richard Basehart,Gary Merrill,Oskar Werner,2,Anatole Litvak
41110,1,2,0,Tilda Swinton,Flavio Parenti,Edoardo Gabbriellini,2,Luca Guadagnino
31687,1,2,2,Austin Highsmith,Jesse Johnson,Ryan Doom,2,Stephen Cragg
20497,1,1,1,Emma Watson,Yasmin Paige,Lucy Boynton,1,Sandra Goldbacher
12411,2,2,1,John Malkovich,Eriq Ebouaney,Natalie Becker,2,Steve Jacobs
86097,2,0,2,Roger Ebert,Pauline Kael,Andrew Sarris,2,Gerald Peary
25832,1,1,0,Theresa Russell,Bridget Fonda,Buck Henry,2,Jean-Luc Godard
25338,2,2,1,Elliott Gould,Christopher Plummer,Susannah York,2,Daryl Duke
20478,1,2,1,Amber Tamblyn,Ashton Holmes,Kelli Garner,0,Beth Schacter
17960,0,1,1,Emmanuelle Béart,Karin Viard,Marie Gillain,2,Danis Tanović
33427,2,2,0,Ryan McPartlin,Paul Michael Glaser,Roger Rose,2,Howard E. Baker
23568,2,2,1,Rob Schneider,Chase Ryan Jeffery,Brianne Davis,1,Clare Kilner
38810,2,1,1,Hristos Passalis,Angeliki Papoulia,Mary Tsoni,2,Yorgos Lanthimos
12408,2,1,1,Colin Firth,Perla Haney-Jardine,Hope Davis,2,Michael Winterbottom
21345,2,1,0,Liu Ye,Gao Yuanyuan,Hideo Nakaizumi,2,Lu Chuan
40168,2,2,2,Ted Vernon,Michael David Simms,Richard Vidan,2,William Wesley
44132,1,0,1,Sirpa Lane,Lisbeth Hummel,Elisabeth Kaza,2,Walerian Borowczyk
37857,2,1,2,Tobey Maguire,Marissa Ribisi,Jeremy Sisto,0,R.D. Robb
33784,0,0,0,Mattias Ohlsson,Sandra Tordardottir,Henrik Danielsson,0,Nils Wåhlin
45663,2,1,2,Griff Furst,Sarah Lieving,Dean Stockwell,2,Leigh Scott
129689,1,2,2,Satomi Kobayashi,Toshinori Omi,Makoto Satô,2,Nobuhiko Ôbayashi
178736,0,1,2,Hikari Ishida,Tomoko Nakajima,Toshinori Omi,2,Nobuhiko Ôbayashi
35656,2,2,1,Cary Elwes,Brian Cox,Andie MacDowell,2,Jonathan Mossek
30427,2,2,1,Takeshi Kitano,Toru Emori,Kayoko Kishimoto,2,Takeshi Kitano
12166,2,1,1,Takeshi Kitano,Kanako Higuchi,Kumiko Asou,2,Takeshi Kitano
33501,0,2,2,Julie Link,Mike Wilson,David A.R. White,0,Wes Llewellyn
36325,0,0,0,Byron Rosales Romero,Juan J. Dominguez,Duane Miller,0,Fredrik Gertten
43381,1,2,2,Esther Williams,Red Skelton,Howard Keel,0,Charles Walters
34813,2,1,2,Jeffrey Dean Morgan,Zoe Saldana,Chris Evans,2,Sylvain White
33215,2,0,2,Luke Wilson,Gretchen Mol,David Koechner,0,Mike Million
21036,1,2,1,Kazuko Sugiyama,Kazuo Kumakura,Yoshiko Ohta,2,Isao Takahata
35690,1,2,2,Miley Cyrus,Greg Kinnear,Bobby Coleman,1,Julie Anne Robinson
18406,1,2,1,Linda Blair,John Vernon,Sybil Danning,2,Paul Nicholas
39053,2,2,1,John C. Reilly,Jonah Hill,Marisa Tomei,0,Jay Duplass
37169,2,1,1,Dieter Laser,Ashley C. Williams,Ashlynn Yennie,0,Tom Six
24805,0,0,0,Theodore Roberts,Charles De Rochefort,Estelle Taylor,2,Cecil B. DeMille
43517,2,1,2,George Murphy,Joan Leslie,George Tobias,0,Michael Curtiz
176651,0,2,2,Lee Kang-i,Wing Fan,George Tobias,2,Chang Tso-chi
121036,2,2,2,Wing Fan,Wing Fan,George Tobias,2,Chang Tso-chi
42476,2,2,2,Lee Montgomery,Joseph Campanella,Arthur O'Connell,2,Phil Karlson
111310,1,2,1,Marion Davies,Gary Cooper,Jean Parker,2,Richard Boleslawski
39452,0,0,0,Banksy,Shepard Fairey,Thierry Guetta,0,Banksy
94917,2,1,1,Laurence Harvey,Geraldine Page,Rita Moreno,2,Peter Glenville
107643,0,2,0,Akira Kobayashi,Ryôji Hayama,Tadao Nakamaru,0,Yasuharu Hasebe
64651,1,0,2,Meiko Kaji,Rikiya Yasuoka,Tatsuya Fuji,0,Yasuharu Hasebe
40594,1,0,2,Julia Sweeney,Rikiya Yasuoka,Tatsuya Fuji,1,Julia Sweeney
23104,2,1,2,Dick Purcell,Joan Woodbury,Mantan Moreland,2,Jean Yarbrough
37605,2,1,2,Robert Stack,Dorothy Malone,George Sanders,2,Andrew L. Stone
91727,2,1,1,Robert Montgomery,Rosalind Russell,Dame May Whitty,2,Richard Thorpe
41597,1,0,2,Margaret Lockwood,Rex Harrison,Paul Henreid,2,Carol Reed
62727,1,1,1,Jeanne Crain,Ethel Barrymore,Ethel Waters,2,Elia Kazan
25385,2,2,2,Rock Hudson,George Peppard,Nigel Green,2,Arthur Hiller
64576,0,1,2,Akiko Wada,Meiko Kaji,Tatsuya Fuji,0,Yasuharu Hasebe
32985,2,2,1,James Purefoy,Pete Postlethwaite,Alice Krige,2,Michael J. Bassett
44399,2,1,1,Tyrone Power,Linda Darnell,Rita Hayworth,2,Rouben Mamoulian
10138,2,1,2,Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,2,Jon Favreau
32084,2,2,0,Oshri Cohen,Michael Moshonov,Yoav Donat,2,Samuel Maoz
42191,2,1,1,George Raft,Claire Trevor,Signe Hasso,2,Edwin L. Marin
190906,2,1,2,Ben Lyon,Anne Crawford,David Farrar,2,John Harlow
45615,0,1,2,Jani Raappana,Anne Crawford,David Farrar,0,Joonas Neuvonen
38579,2,1,2,Owen Wilson,Emma Stone,George Lopez,2,Tom Dey
37931,2,1,2,Will Forte,Kristen Wiig,Val Kilmer,2,Jorma Taccone
27004,2,2,1,Sean Bean,Chris Hemsworth,Victoria Profeta,0,Stephen Milburn Anderson
10870,2,2,0,Eric Judor,Ramzy Bedia,Saïd Serrari,0,Philippe Haïm
54117,1,0,0,Kim Hye-soo,Jeong Bo-seok,Suwinit Panjamawat,2,Nonzee Nimibutr
4180,2,2,2,André Dussollier,Roland Giraud,Michel Boujenah,1,Coline Serreau
55135,2,1,2,Sergej Trifunović,Marija Karan,Nebojša Glogovac,0,Radivoje 'Raša' Andrić
15877,0,1,0,Bryce Hitchcock,Chiaki Kuriyama,Rinko Kikuchi,2,Mamoru Oshii
72272,2,1,2,Benoît Magimel,Laura Smet,Michel Duchaussoy,0,Claude Chabrol
1549,0,1,0,Osman Elkharraz,Sara Forestier,Rachid Hami,2,Abdellatif Kechiche
10171,2,1,1,Sam Shepard,Julie Delpy,Barbara Sukowa,2,Volker Schlöndorff
38996,2,1,0,John Marley,Lynn Carlin,Richard Backus,2,Bob Clark
25699,0,2,0,Carl-Gustaf Lindstedt,Sven Wollter,Thomas Hellberg,2,Bo Widerberg
18899,0,2,2,Johnny Hallyday,Anthony Wong,Gordon Lam Ka-Tung,0,Johnnie To
45380,2,0,0,Guo Tao,Liu Hua,Liu Gang,0,Ning Hao
48587,1,2,0,Kristy Swanson,Joshua Peace,Kelsey Matheson,2,Erin Berry
198600,1,2,2,Jane Powell,Gordon MacRae,Gene Nelson,2,Roy Del Ruth
36760,2,1,1,Edmond O'Brien,Julie London,Laraine Day,2,Hubert Cornfield
39767,0,0,2,Dankan,Moeko Ezawa,Hakuryu,2,Takeshi Kitano
17005,2,1,2,Jason Mewes,Erica Cox,Richard Fitzpatrick,2,Harvey Glazer
26694,0,0,0,Martin Strel,Matthew Mohlke,Borut Strel,0,John Maringouin
126421,0,0,2,Anthony Steffen,Elisa Montés,Fernando Sancho,2,Alberto Cardone
121351,2,1,2,Tim McCoy,Luana Walters,Rex Lease,2,Sam Newfield
37178,2,1,1,Nikolaj Coster-Waldau,Kerry Bishé,Joy Bryant,2,Peter Berg
125271,2,1,0,Kiyoshi Atsumi,Chieko Baishô,Sachiko Mitsumoto,2,Yôji Yamada
5178,2,2,1,Brian Cox,Paul Dano,Stephanie Szostak,2,Dagur Kári
34069,2,0,1,Martin Rapold,Anna-Katharina Schwabroh,Regula Grauwiller,0,Ivan Engler
23437,1,2,0,Rooney Mara,Jackie Earle Haley,Kyle Gallner,2,Samuel Bayer
37495,2,2,2,Riz Ahmed,Nigel Lindsay,Kayvan Novak,2,Chris Morris
145217,0,0,2,Yûko Hosoe,Sachiko Katsumata,Akifumi Miura,0,Nobuhiro Yamashita
42217,2,1,1,Al Pacino,Marthe Keller,Anny Duperey,2,Sydney Pollack
19173,1,2,1,Belén Fabra,Leonardo Sbaraglia,Llum Barrera,2,Christian Molina
42910,0,2,2,Dan Merchant,Bill Maher,Al Franken,0,Dan Merchant
43090,1,2,2,Sienna Guillory,Tyler Mane,Callum Keith Rennie,2,William Phillips
35169,2,2,1,Brendan Fraser,Ken Jeong,Brooke Shields,2,Roger Kumble
41116,2,1,2,Kieran O'Brien,Naomi Klein,Milton Friedman,2,Michael Winterbottom
25659,0,0,0,YosiYosi Arakawa,Yoshino Kimura,Yoshinori Okada,0,Yosuke Fujita
37828,0,0,0,Rasmus,Mads 'Mini',Daniel 'Olby',2,Janus Metz Pedersen
38726,1,1,2,Judith Anderson,Tallulah Bankhead,Kenny Baker,2,Frank Borzage
36950,2,2,1,Al Pacino,Danny Huston,Susan Sarandon,2,Barry Levinson
37565,1,2,1,Talulah Riley,Rupert Everett,Gemma Arterton,2,Barnaby Thompson
38542,1,2,2,Gemma Arterton,Martin Compston,Eddie Marsan,2,J Blakeson
12219,2,2,2,Courtney B. Vance,Ossie Davis,George C. Scott,0,William Friedkin
76822,0,1,0,Mai Kitajima,Maki Horikita,Anna Odaka,0,Keisuke Toyoshima
20662,2,1,2,Russell Crowe,Cate Blanchett,Max von Sydow,2,Ridley Scott
31345,0,0,2,Michel Terrazon,Linda Gutemberg,Raoul Billerey,2,Maurice Pialat
21245,0,0,1,Minna Haapkylä,Anna-Leena Härkönen,Laura Malmivaara,1,Aku Louhimies
60677,1,0,0,Anneli Sauli,Meri Nenonen,Jenni Banerjee,0,Saara Cantell
52620,0,0,0,Richie Andrusco,Richard Brewster,Winifred Cushing,0,Ray Ashley
34626,0,1,1,Iko Uwais,Sisca Jessica,Christine Hakim,0,Gareth Evans
47737,2,1,2,Roger Moore,Susannah York,Ray Milland,0,Peter R. Hunt
28575,1,2,2,Susan Hayward,Richard Conte,Eddie Albert,2,Daniel Mann
52249,0,0,2,Simon Jul Jørgensen,Jacob Nossell,Mads Brügger,2,Mads Brügger
51442,2,1,2,Rod Steiger,Yvonne De Carlo,Michael J. Pollard,2,John Hough
89462,2,0,0,Takeshi Sakamoto,Yoshiko Okada,Chôko Iida,0,Yasujirō Ozu
66022,1,1,2,Deborah Kerr,Hayley Mills,John Mills,2,Ronald Neame
38697,0,0,2,Jack Benny,Joe E. Brown,Eddie Cantor,2,Delmer Daves
37511,0,0,0,Cory McAbee,Crugie,Joshua Taylor,0,Cory McAbee
21794,1,1,2,Leelee Sobieski,Tara Fitzgerald,Christian Olson,2,Donato Rotunno
36432,0,0,0,Lee Clow,Jim Durfee,Cliff Freeman,2,Doug Pray
35572,0,0,0,Nandu Madhav,Vibhavari Deshpande,Atharva Karve,0,Paresh Mokashi
106813,2,1,0,Ulrich Tukur,Johanna Klante,Tatjana Blacher,2,Eric Till
20311,2,2,2,Eric Bana,Jeremy Clarkson,Jay Leno,2,Eric Bana
